,id
2505,53060
2506,4259
2507,14761
2508,45002
2509,38994
2510,8125
2511,12750
2512,72169
2513,52133
2514,28092
2515,36146
2516,24446
2517,55087
2518,65639
2519,54946
2520,33740
2521,37012
2522,81187
2523,58381
2524,14311
2525,48490
2526,60551
2527,28937
2528,9574
2529,14298
2530,26604
2531,2949
2532,11714
2533,15168
2534,17507
2535,16815
2536,1478
2537,10601
2538,4185
2539,52459
2540,20064
2541,15036
2542,82230
2543,61340
2544,509
2545,17159
2546,37899
2547,80295
2548,42086
2549,53972
2550,70928
2551,60828
2552,34514
2553,43475
2554,73720
2555,48189
2556,84030
2557,50154
2558,31830
2559,68461
2560,51586
2561,17259
2562,70053
2563,68651
2564,52772
2565,21909
2566,39389
2567,20054
2568,10468
2569,80695
2570,39703
2571,6247
2572,20362
2573,71301
2574,81173
2575,53639
2576,81117
2577,74062
2578,66183
2579,69564
2580,54087
2581,18392
2582,18218
2583,24293
2584,77997
2585,59750
2586,52895
2587,59307
2588,53285
2589,34104
2590,2738
2591,61391
2592,27290
2593,64219
2594,80708
2595,1019
2596,43985
2597,36165
2598,68449
2599,68253
2600,59492
2601,53762
2602,72651
2603,59389
2604,15557
2605,15640
2606,69038
2607,66837
2608,65572
2609,77361
2610,82756
2611,16568
2612,7193
2613,66277
2614,70840
2615,17789
2616,17954
2617,2203
2618,14039
2619,63298
2620,58382
2621,24015
2622,50516
2623,60912
2624,72500
2625,81756
2626,47409
2627,66411
2628,70814
2629,20118
2630,32616
2631,44764
2632,77791
2633,61083
2634,72152
2635,75720
2636,82942
2637,53340
2638,9436
2639,37762
2640,72579
2641,22595
2642,28974
2643,37796
2644,72653
2645,1252
2646,50294
2647,44290
2648,16320
2649,38993
2650,80823
2651,11937
2652,43582
2653,48342
2654,37616
2655,54026
2656,64076
2657,81319
2658,6298
2659,53469
2660,15676
2661,6022
2662,6086
2663,26512
2664,11311
2665,12094
2666,39187
2667,7625
2668,46496
2669,72336
2670,78326
2671,53823
2672,9143
2673,72529
2674,35447
2675,75658
2676,64127
2677,53986
2678,63181
2679,81484
2680,8267
2681,11143
2682,13418
2683,11472
2684,82577
2685,73525
2686,58951
2687,37443
2688,37803
2689,76073
2690,52696
2691,77827
2692,60751
2693,41799
2694,78245
2695,66274
2696,59672
2697,55543
2698,81619
2699,19957
2700,62018
2701,41757
2702,54477
2703,35047
2704,43378
2705,4002
2706,41433
2707,17189
2708,10984
2709,79264
2710,75534
2711,51344
2712,27469
2713,49509
2714,65975
2715,69596
2716,58147
2717,82961
2718,22235
2719,10846
2720,55253
2721,633
2722,54962
2723,54963
2724,14620
2725,5300
2726,53009
2727,837
2728,66088
2729,16432
2730,9744
2731,30344
2732,37505
2733,43056
2734,10249
2735,2785
2736,23389
2737,51875
2738,48599
2739,82778
2740,52027
2741,82542
2742,51352
2743,40039
2744,14183
2745,74296
2746,61364
2747,15043
2748,80447
2749,53420
2750,79859
2751,59184
2752,44661
2753,79674
2754,37318
2755,54964
2756,57300
2757,34285
2758,46382
2759,36130
2760,34452
2761,36251
2762,54965
2763,54966
2764,42952
2765,54967
2766,5696
2767,58988
2768,58486
2769,61109
2770,49368
2771,39571
2772,9711
2773,72202
2774,76924
2775,44965
2776,35377
2777,68478
2778,68695
2779,61898
2780,48958
2781,15874
2782,28518
2783,75645
2784,57759
2785,1088
2786,69666
2787,9877
2788,70315
2789,37976
2790,76324
2791,60553
2792,22821
2793,16099
2794,20445
2795,54866
2796,54859
2797,75535
2798,70172
2799,75536
2800,54872
2801,61405
2802,9715
2803,63972
2804,61278
2805,47136
2806,67382
2807,72897
2808,53646
2809,45099
2810,1286
2811,39386
2812,559
2813,62989
2814,48115
2815,57569
2816,9980
2817,27681
2818,12130
2819,58763
2820,82333
2821,43533
2822,66760
2823,73450
2824,70631
2825,68782
2826,49597
2827,67400
2828,63130
2829,45605
2830,48998
2831,75101
2832,67416
2833,4734
2834,308
2835,10855
2836,16366
2837,45641
2838,10383
2839,63082
2840,21736
2841,3961
2842,64644
2843,74698
2844,77728
2845,34292
2846,69062
2847,9374
2848,8069
2849,67498
2850,14813
2851,50114
2852,80004
2853,41408
2854,36800
2855,15403
2856,23125
2857,79120
2858,76560
2859,64648
2860,66094
2861,3698
2862,68262
2863,10144
2864,10429
2865,68927
2866,44983
2867,24186
2868,17112
2869,72499
2870,54968
2871,56625
2872,51030
2873,78392
2874,17870
2875,46943
2876,17055
2877,45153
2878,61609
2879,10834
2880,12919
2881,38889
2882,32592
2883,33414
2884,33415
2885,33416
2886,33417
2887,73151
2888,80181
2889,64850
2890,79107
2891,44445
2892,11775
2893,82619
2894,74269
2895,17995
2896,14553
2897,82783
2898,1606
2899,20390
2900,73050
2901,76378
2902,46469
2903,9024
2904,69792
2905,21806
2906,11158
2907,15449
2908,12532
2909,27716
2910,22947
2911,20893
2912,6342
2913,10355
2914,10243
2915,21815
2916,4949
2917,27955
2918,24743
2919,5629
2920,13358
2921,21816
2922,15534
2923,1899
2924,9667
2925,7032
2926,22193
2927,18488
2928,23276
2929,12469
2930,30819
2931,47082
2932,66104
2933,75437
2934,19331
2935,40920
2936,3317
2937,79365
2938,58947
2939,71061
2940,11880
2941,10261
2942,51662
2943,39377
2944,12181
2945,5576
2946,6047
2947,66852
2948,64822
2949,39663
2950,54740
2951,27456
2952,45507
2953,77208
2954,13315
2955,5512
2956,19629
2957,55576
2958,42361
2959,1166
2960,64498
2961,54901
2962,62247
2963,43526
2964,64736
2965,41948
2966,29765
2967,20933
2968,63723
2969,76322
2970,13577
2971,63865
2972,53049
2973,24666
2974,66787
2975,79856
2976,19403
2977,32963
2978,1134
2979,61883
2980,6367
2981,68728
2982,79085
2983,2710
2984,73815
2985,59759
2986,76272
2987,60506
2988,60507
2989,54495
2990,54496
2991,59755
2992,52
2993,73727
2994,10637
2995,6795
2996,75745
2997,50974
2998,7392
2999,7969
3000,54742
3001,9768
3002,15883
3003,8543
3004,16209
3005,73899
3006,71035
3007,462
3008,46399
3009,43991
3010,6991
3011,63249
3012,4380
3013,34043
3014,77007
3015,61954
3016,57128
3017,55494
3018,56583
3019,57380
3020,19008
3021,15973
3022,491
3023,49265
3024,14007
3025,28
3026,37856
3027,66169
3028,14881
3029,78316
3030,6858
3031,65727
3032,74210
3033,54458
3034,78501
3035,46417
3036,77199
3037,79132
3038,74658
3039,80726
3040,80727
3041,7665
3042,19253
3043,24619
3044,4653
3045,48933
3046,11719
3047,1865
3048,18103
3049,47746
3050,63418
3051,37188
3052,13746
3053,5359
3054,34516
3055,42041
3056,66763
3057,64023
3058,60410
3059,69138
3060,61310
3061,68789
3062,79586
3063,66076
3064,71635
3065,4369
3066,48527
3067,60404
3068,72483
3069,75892
3070,67832
3071,13607
3072,40443
3073,53378
3074,4996
3075,20335
3076,64312
3077,64376
3078,60309
3079,79265
3080,69740
3081,14069
3082,7294
3083,29054
3084,1322
3085,28404
3086,1711
3087,7668
3088,44612
3089,13288
3090,1957
3091,21082
3092,25784
3093,4935
3094,17263
3095,170
3096,16773
3097,11511
3098,1849
3099,50547
3100,25404
3101,50401
3102,22770
3103,45891
3104,70526
3105,71833
3106,63218
3107,17281
3108,31592
3109,16818
3110,31593
3111,12116
3112,25312
3113,72022
3114,42546
3115,10739
3116,29896
3117,6440
3118,15379
3119,2058
3120,4587
3121,8559
3122,34165
3123,72864
3124,48929
3125,18006
3126,1818
3127,59229
3128,16229
3129,83074
3130,64298
3131,64355
3132,55140
3133,11809
3134,56888
3135,83491
3136,76711
3137,47784
3138,64128
3139,5986
3140,8528
3141,23446
3142,23442
3143,14681
3144,7918
3145,23445
3146,23443
3147,23439
3148,23438
3149,23437
3150,20807
3151,25688
3152,30630
3153,38113
3154,23444
3155,50331
3156,5577
3157,17106
3158,49640
3159,66414
3160,62497
3161,31365
3162,52335
3163,52334
3164,40447
3165,5
3166,27045
3167,28038
3168,30073
3169,68540
3170,55747
3171,77255
3172,32085
3173,72351
3174,83814
3175,18829
3176,70698
3177,66955
3178,65677
3179,72285
3180,49671
3181,16856
3182,79184
3183,10020
3184,6476
3185,9710
3186,23245
3187,29443
3188,45577
3189,42245
3190,42246
3191,54242
3192,9424
3193,11844
3194,19482
3195,60398
3196,16034
3197,51726
3198,12227
3199,6290
3200,81663
3201,82971
3202,52876
3203,65523
3204,30049
3205,37046
3206,51497
3207,5238
3208,3323
3209,66146
3210,82429
3211,77376
3212,8953
3213,73550
3214,50269
3215,80752
3216,5309
3217,51874
3218,20179
3219,46378
3220,20077
3221,11216
3222,4617
3223,18597
3224,45962
3225,59114
3226,42292
3227,7574
3228,22812
3229,57531
3230,68481
3231,59224
3232,74536
3233,41705
3234,1038
3235,39591
3236,19518
3237,60462
3238,65864
3239,50412
3240,13429
3241,5723
3242,43128
3243,63713
3244,63732
3245,83269
3246,39847
3247,46638
3248,51587
3249,39238
3250,34130
3251,39465
3252,80445
3253,48116
3254,57435
3255,13389
3256,10939
3257,7591
3258,13566
3259,11235
3260,4129
3261,19176
3262,4942
3263,80611
3264,68750
3265,7375
3266,39435
3267,24007
3268,74280
3269,43744
3270,52629
3271,79423
3272,18910
3273,27111
3274,49797
3275,22491
3276,65205
3277,39022
3278,53007
3279,22391
3280,82129
3281,51498
3282,60421
3283,29827
3284,31110
3285,15614
3286,75712
3287,77111
3288,58771
3289,24285
3290,13823
3291,8911
3292,12054
3293,10010
3294,79042
3295,48452
3296,68614
3297,64484
3298,71379
3299,53578
3300,34056
3301,60308
3302,60650
3303,30470
3304,44479
3305,43486
3306,13006
3307,50384
3308,34340
3309,73272
3310,59419
3311,70052
3312,27817
3313,46940
3314,61968
3315,57860
3316,18610
3317,45871
3318,81779
3319,46442
3320,48113
3321,12716
3322,5274
3323,14690
3324,16866
3325,35972
3326,35971
3327,13029
3328,75845
3329,17828
3330,7076
3331,27006
3332,39035
3333,46431
3334,21220
3335,42646
3336,33064
3337,66622
3338,16586
3339,25246
3340,31550
3341,51019
3342,71114
3343,22310
3344,51499
3345,45988
3346,19989
3347,2667
3348,181
3349,10922
3350,4278
3351,7644
3352,11122
3353,4178
3354,1280
3355,11405
3356,2171
3357,74136
3358,18322
3359,65507
3360,40802
3361,46115
3362,47382
3363,5906
3364,53519
3365,69841
3366,63782
3367,51573
3368,46247
3369,13810
3370,6482
3371,51961
3372,8507
3373,51960
3374,10288
3375,54319
3376,81189
3377,9193
3378,16290
3379,65582
3380,53296
3381,53289
3382,2065
3383,23134
3384,4576
3385,60623
3386,31713
3387,10768
3388,20481
3389,9800
3390,74985
3391,41243
3392,28223
3393,50915
3394,48767
3395,16621
3396,8805
3397,68913
3398,62671
3399,73820
3400,49976
3401,3276
3402,16088
3403,63089
3404,17672
3405,70572
3406,10503
3407,44408
3408,78125
3409,74373
3410,20710
3411,23628
3412,13025
3413,11451
3414,77236
3415,44293
3416,77240
3417,77239
3418,79716
3419,27075
3420,16086
3421,9502
3422,45973
3423,47531
3424,75553
3425,25457
3426,40873
3427,78740
3428,73028
3429,57266
3430,77685
3431,50670
3432,81247
3433,1214
3434,9252
3435,16494
3436,80188
3437,64828
3438,64495
3439,6999
3440,17243
3441,68403
3442,44474
3443,5314
3444,43442
3445,16123
3446,69886
3447,80440
3448,37523
3449,242
3450,59655
3451,80249
3452,5116
3453,52847
3454,54995
3455,68984
3456,34872
3457,77491
3458,45764
3459,79892
3460,47453
3461,59640
3462,15070
3463,76790
3464,61356
3465,42350
3466,82283
3467,78841
3468,60871
3469,15798
3470,47758
3471,63093
3472,10812
3473,66145
3474,78278
3475,82331
3476,46630
3477,74104
3478,74169
3479,71288
3480,53602
3481,56553
3482,29407
3483,70932
3484,54753
3485,80005
3486,65652
3487,57053
3488,906
3489,4150
3490,78520
3491,73479
3492,45329
3493,42305
3494,1360
3495,77526
3496,82022
3497,82023
3498,79868
3499,78056
3500,52927
3501,57664
3502,74427
3503,57888
3504,79741
3505,63539
3506,78043
3507,76485
3508,15724
3509,65335
3510,1165
3511,15983
3512,13466
3513,11645
3514,59185
3515,58243
3516,72565
3517,64067
3518,6375
3519,68011
3520,3160
3521,47502
3522,32990
3523,44786
3524,61981
3525,71840
3526,18492
3527,69716
3528,55193
3529,71721
3530,58086
3531,35117
3532,6568
3533,63513
3534,9801
3535,5217
3536,48327
3537,79884
3538,35165
3539,61061
3540,77530
3541,82358
3542,56718
3543,69657
3544,70248
3545,82976
3546,72358
3547,59636
3548,55285
3549,69719
3550,20471
3551,49991
3552,57195
3553,49841
3554,14169
3555,22608
3556,33019
3557,31009
3558,24493
3559,10499
3560,55562
3561,21092
3562,51636
3563,29153
3564,70291
3565,55123
3566,42903
3567,61522
3568,3873
3569,64825
3570,61115
3571,75868
3572,79984
3573,51830
3574,59602
3575,38420
3576,61501
3577,20268
3578,1367
3579,16303
3580,1444
3581,13287
3582,18705
3583,61505
3584,28084
3585,19916
3586,58936
3587,10915
3588,13653
3589,34187
3590,20482
3591,72817
3592,3270
3593,3946
3594,49495
3595,62089
3596,5041
3597,55397
3598,48866
3599,54212
3600,83958
3601,71362
3602,11000
3603,31564
3604,48697
3605,38781
3606,76368
3607,12534
3608,17478
3609,70478
3610,75905
3611,71420
3612,65920
3613,10396
3614,5165
3615,8588
3616,4158
3617,57538
3618,13030
3619,78975
3620,4067
3621,675
3622,7166
3623,18085
3624,19643
3625,43423
3626,11031
3627,9998
3628,17477
3629,35411
3630,6917
3631,52700
3632,70230
3633,70171
3634,74014
3635,17015
3636,54346
3637,68707
3638,39738
3639,71720
3640,72665
3641,66136
3642,4118
3643,22871
3644,68994
3645,9665
3646,18344
3647,83970
3648,73013
3649,60559
3650,57249
3651,9789
3652,77081
3653,49053
3654,76443
3655,57605
3656,15835
3657,21494
3658,47517
3659,78387
3660,53744
3661,6801
3662,211
3663,81438
3664,23522
3665,52286
3666,50256
3667,46730
3668,10182
3669,7420
3670,14848
3671,83784
3672,25338
3673,12774
3674,6038
3675,10761
3676,72929
3677,58111
3678,12575
3679,77727
3680,77679
3681,19402
3682,8181
3683,38541
3684,52736
3685,63372
3686,70149
3687,74530
3688,4918
3689,74261
3690,10589
3691,5195
3692,16078
3693,58009
3694,77645
3695,71280
3696,70889
3697,18981
3698,23918
3699,12166
3700,36694
3701,19045
3702,18136
3703,9487
3704,33356
3705,41515
3706,48144
3707,46819
3708,40660
3709,64199
3710,24795
3711,75472
3712,22300
3713,6775
3714,29176
3715,23096
3716,34708
3717,74137
3718,9469
3719,8557
3720,83782
3721,38180
3722,4957
3723,38179
3724,38178
3725,71187
3726,80241
3727,51777
3728,50410
3729,883
3730,70000
3731,1666
3732,31565
3733,1512
3734,4055
3735,11624
3736,32611
3737,47935
3738,4969
3739,8299
3740,19987
3741,80347
3742,13937
3743,12408
3744,67071
3745,71693
3746,71692
3747,67307
3748,9063
3749,80668
3750,67505
3751,50276
3752,24613
3753,49868
3754,47597
3755,2649
3756,11601
3757,45886
3758,78833
3759,65282
3760,71696
3761,10451
3762,11356
3763,32581
3764,11902
3765,12174
3766,65623
3767,47891
3768,17366
3769,27215
3770,29162
3771,29161
3772,29160
3773,29159
3774,83580
3775,77869
3776,7142
3777,3588
3778,2290
3779,24375
3780,53300
3781,45555
3782,33304
3783,81805
3784,68417
3785,52590
3786,70233
3787,5422
3788,81594
3789,19241
3790,44438
3791,60000
3792,8491
3793,15244
3794,47561
3795,15431
3796,12652
3797,24547
3798,80765
3799,81928
3800,60940
3801,26481
3802,20470
3803,20483
3804,43550
3805,47381
3806,53174
3807,20274
3808,5366
3809,83596
3810,74992
3811,15878
3812,17280
3813,20827
3814,32317
3815,54453
3816,4953
3817,74477
3818,59673
3819,9875
3820,72939
3821,37141
3822,66602
3823,11288
3824,17170
3825,72284
3826,83037
3827,76667
3828,83797
3829,68749
3830,73455
3831,31509
3832,31445
3833,9807
3834,69671
3835,78143
3836,18734
3837,51574
3838,43950
3839,56998
3840,10500
3841,78302
3842,82617
3843,83439
3844,44833
3845,52472
3846,46235
3847,48324
3848,49169
3849,73291
3850,57491
3851,51296
3852,48627
3853,25054
3854,26160
3855,32414
3856,33323
3857,36644
3858,29550
3859,27344
3860,62847
3861,64371
3862,65579
3863,65829
3864,71400
3865,69421
3866,72413
3867,61394
3868,56690
3869,43760
3870,29849
3871,56612
3872,63600
3873,18542
3874,18623
3875,12474
3876,738
3877,50954
3878,14823
3879,43743
3880,11652
3881,70931
3882,76316
3883,1545
3884,16185
3885,1944
3886,51114
3887,67831
3888,5409
3889,36028
3890,44025
3891,67925
3892,69778
3893,55400
